startupId;startup;founder;fieldOfStudy;degreeName;fieldOfStudy_pt;degreeName_pt;start;end;schoolName;google_place_name;latitude;longitude;endereco;endereco_detalhe
madero;Madero;5eb22a5da7e8c4bce173f401;ADMINISTRAÇÃO;BACHAREL;ADMINISTRAÇÃO;BACHAREL;1995;1998;FACULDADE METROPOLITAS UNIDAS;FMU - Campus Liberdade;-23.56073;-46.6376429;Av. da Liberdade, 899 - Liberdade, São Paulo - SP, 01503-001, Brasil;C9Q6+PW Liberdade, São Paulo - SP
madero;Madero;5eb22a60a7e8c4bce173f403;Arquitetura e Urbanismo;;Arquitetura e Urbanismo;;2014;2017;Universidade Cidade de São Paulo;Universidade Cidade de São Paulo - UNICID;-23.5363683;-46.5603554;R. Cesário Galero, 448 - Tatuapé, São Paulo - SP, 03071-000, Brasil;FC7Q+FV Tatuapé - Tatuape, São Paulo - SP
madero;Madero;5eb22a60a7e8c4bce173f403;;Analista de RH;;Analista de RH;2012;2012;RH em Ação;RH Em Ação;-23.5659401;-46.6481708;Av. Brigadeiro Luís Antônio, 2050 - 7° andar - Bela Vista, São Paulo - SP, 01318-002, Brasil;C9M2+JP Bela Vista, São Paulo - SP
madero;Madero;5eb22a62a7e8c4bce173f405;Economia;Bacherel Ciencias Econômicas;Economia;Bacherel Ciencias Econômicas;2000;2005;Uni Facef;Uni-FACEF Centro Universitário Mun. de Franca, Unidade II;-20.5374713;-47.3894335;Av. Dr. Ismael Alonso Y Alonso, 2400 - São José, Franca - SP, 14401-426, Brasil;FJ76+26 São José, Franca - SP
madero;Madero;5eb22a63a7e8c4bce173f407;Gestão de Recursos Humanos;Gestão de recursos humanos;Gestão de Recursos Humanos;Gestão de recursos humanos;2015;2017;Universidade Estácio de Sá;Universidade Estácio de Sá;-25.4317116;-49.2412014;Av. Sen. Souza Naves, 1715 - Cristo Rei, Curitiba - PR, 80050-040, Brasil;HQ95+8G Cristo Rei - Matriz, Curitiba - PR
madero;Madero;5eb22a65a7e8c4bce173f409;Recursos Humanos ;politécnica ;Recursos humanos;politécnico;2011;2013;Universidade Estácio de Sá;Universidade Estácio de Sá;-25.4317116;-49.2412014;Av. Sen. Souza Naves, 1715 - Cristo Rei, Curitiba - PR, 80050-040, Brasil;HQ95+8G Cristo Rei - Matriz, Curitiba - PR
madero;Madero;5eb22a66a7e8c4bce173f40b;Gestão Hoteleira e de Restaurantes;Hotelaria ;Gestão Hoteleira e de Restaurantes;Hotelaria ;2002;2006;Universidade Anhembi Morumbi;Universidade Anhembi Morumbi - Câmpus Vila Olímpia;-23.6000977;-46.6769674;R. Casa do Ator, 275 - Vila Olímpia, São Paulo - SP, 04546-001, Brasil;98XF+X6 Vila Olímpia - Itaim Bibi, São Paulo - SP
madero;Madero;5eb22a69a7e8c4bce173f40d;Ensino Médio Completo;2 grau;Ensino Médio Completo;2 grau;2004;2012;Escola  estadual Simão mathias;Simão Mathias Prof;-23.594929;-46.4398371;Av. Ragueb Chohfi, 4757 - Jardim Três Marias, São Paulo - SP, 08341-420, Brasil;CH46+23 Jardim Três Marias - São Mateus, São Paulo - SP
madero;Madero;5eb22a69a7e8c4bce173f40d;;Administração;;Administração;;;UNINOVE;Uninove - Mauá;-23.669924;-46.457745;R. Álvares Machado, 48 - Vila Bocaina, Mauá - SP, 09310-020, Brasil;8GJR+2W Vila Bocaina, Mauá - SP
madero;Madero;5eb22a6ea7e8c4bce173f411;PMI;Planejamento e Gerência de Projetos;PME;Planejamento e Gerência de Projetos;2012;2012;Grupo  Educacional Impacta Tecnologia;Faculdade Impacta;-23.525529;-46.6495025;Av. Rudge, 315 - Bom Retiro, São Paulo - SP, 01133-000, Brasil;F9F2+Q5 Bom Retiro, São Paulo - SP
madero;Madero;5eb22a6ea7e8c4bce173f411;Gastronomia;Gastronomia;Gastronomia;Gastronomia;2002;2003;Centro Universitário SENAC;Centro Universitário Senac - Santo Amaro;-23.6694001;-46.70052339999999;Av. Eng. Eusébio Stevaux, 823 - Santo Amaro, São Paulo - SP, 04696-000, Brasil;87JX+6Q Santo Amaro, São Paulo - SP
madero;Madero;5eb22a6ea7e8c4bce173f411;Ensino Médio - Área Exatas;Ensino Médio;Ensino Médio - Área Exatas;Ensino Médio;1994;2001;Colégio Bandeirantes;Escola Bandeirantes;-25.4548183;-49.2098011;R. Cuiabá, 1284 - Cajuru, Curitiba - PR, 82930-010, Brasil;GQWR+33 Cajuru, Curitiba - PR
madero;Madero;5eb22a6ea7e8c4bce173f411;Recursos Humanos;Pós Graduação - MBA;Recursos humanos;Pós Graduação - MBA;2007;2008;;;;;;
madero;Madero;5eb22a76a7e8c4bce173f413;Administração de Empresas;Processos Gerências ;Administração de Empresas;Processos Gerências ;2019;2021;FACULDADE FECAF;Faculdade FECAF;-23.6107016;-46.7688786;Av. Vida Nova, 166 - Jardim Maria Rosa, Taboão da Serra - SP, 06764-045, Brasil;96QJ+PC Jardim Maria Rosa, Taboão da Serra - SP
madero;Madero;5eb22a76a7e8c4bce173f413;Escola de Negócios;Práticas para Líderes de Negócio;Escola de Negócios;Práticas para Líderes de Negócio;2012;2012;UH Universit;Universidade de Houston;29.7199489;-95.3422334;4800 Calhoun Rd, Houston, TX 77004, Estados Unidos;PM95+X4 South Side, Houston, TX, Estados Unidos
madero;Madero;5eb22a76a7e8c4bce173f413;Gerenciamento de Sistemas;Praticas efetivas de Gerenciamento;Gerenciamento de Sistemas;Praticas efetivas de Gerenciamento;2010;2010;UH university;Universidade de Houston;29.7199489;-95.3422334;4800 Calhoun Rd, Houston, TX 77004, Estados Unidos;PM95+X4 South Side, Houston, TX, Estados Unidos
madero;Madero;5eb22a76a7e8c4bce173f413;Gestão de Varejo;Gestão Comercial;Gestão de Varejo;Gestão Comercial;2012;2015;Anhanguera Educacional;Anhanguera;-25.4329223;-49.26983540000001;R. Monsenhor Celso, 339 - Centro, Curitiba - PR, 80010-150, Brasil;HP8J+R3 Centro - Matriz, Curitiba - PR
madero;Madero;5eb22a76a7e8c4bce173f413;Gerenciamento de Restaurante;Práticas para Líderes de Restaurantes;Gerenciamento de Restaurante;Práticas para Líderes de Restaurantes;2011;2011;UH university;Universidade de Houston;29.7199489;-95.3422334;4800 Calhoun Rd, Houston, TX 77004, Estados Unidos;PM95+X4 South Side, Houston, TX, Estados Unidos
madero;Madero;5eb22a7aa7e8c4bce173f415;;Bacharel em Administração de Empresas;;Bacharel em Administração de Empresas;2005;2008;Centro Universitário Fundação Santo André;Fundação Santo André;-23.6613705;-46.5540119;Av. Príncipe de Gales, 821 - Vila Principe de Gales, Santo André - SP, 09060-650, Brasil;8CQW+F9 Vila Principe de Gales, Santo André - SP
madero;Madero;5eb22a7aa7e8c4bce173f415;Eletrônico;Técnico;Eletrônico;Técnico;1994;1998;Colegio Dr Clóvis Bevilacqua;Escola Nova Era;-25.4798852;-49.2325433;R. Srg. Tadeu Czocher, 58 - Uberaba, Curitiba - PR, 81570-190, Brasil;GQC8+2X Uberaba - Cajuru, Curitiba - PR
madeiramadeira;MadeiraMadeira;5eb22a7da7e8c4bce173f419;;Kaszek Ventures Innovation and Leadership Program;;Kaszek Ventures Inovação e Programa de Liderança;2016;2016;Stanford University Graduate School of Business;Stanford Graduate School of Business;37.4280521;-122.1611732;655 Knight Way, Stanford, CA 94305, Estados Unidos;CRHQ+6G Stanford, California, Estados Unidos
madeiramadeira;MadeiraMadeira;5eb22a7da7e8c4bce173f419;Kaszek innovation and leadership program;;Programa de inovação e liderança Kaszek;;2018;2018;Stanford University Graduate School of Business;Stanford Graduate School of Business;37.4280521;-122.1611732;655 Knight Way, Stanford, CA 94305, Estados Unidos;CRHQ+6G Stanford, California, Estados Unidos
madeiramadeira;MadeiraMadeira;5eb22a81a7e8c4bce173f41b;MBA - Strategic Business Management;;MBA - Gestão Estratégica de Negócios;;2011;2012;FGV;ISAE Escola de Negócios;-25.4375869;-49.2697299;Av. Visc. de Guarapuava, 2943 - Centro, Curitiba - PR, 80010-100, Brasil;HP6J+X4 Centro - Matriz, Curitiba - PR
madeiramadeira;MadeiraMadeira;5eb22a81a7e8c4bce173f41b;Physical Education;;Educação Física;;2003;2008;Universidade Federal do Paraná;Universidade Federal do Paraná;-25.4269081;-49.2617658;Rua XV de Novembro, 1299 - Centro, Curitiba - PR, 80060-000, Brasil;HPFQ+67 Curitiba, PR
madeiramadeira;MadeiraMadeira;5eb22a81a7e8c4bce173f41b;Business Administration;;Administração de Empresas;;2003;2007;FACET;Facet;-25.434489;-49.2703527;Av. Mal. Floriano Peixoto, 470 - Centro, Curitiba - PR, 80010-130, Brasil;HP8H+6V Centro - Matriz, Curitiba - PR
madeiramadeira;MadeiraMadeira;5eb22a81a7e8c4bce173f41b;CBA - Business Management;;CBA - Gestão de Negócios;;2008;2010;Ibmec Business School;Ibmec RJ CENTRO  Faculdade, Pós-Graduação e MBA;-22.9123586;-43.17401539999999;Av. Pres. Wilson, 118 - Centro, Rio de Janeiro - RJ, 20030-020, Brasil;3RQG+39 Centro, Rio de Janeiro - RJ
madeiramadeira;MadeiraMadeira;5eb22a84a7e8c4bce173f41d;Administração e Negócios;;Administração e Negócios;;2018;2018;Stanford University Graduate School of Business;Stanford Graduate School of Business;37.4280521;-122.1611732;655 Knight Way, Stanford, CA 94305, Estados Unidos;CRHQ+6G Stanford, California, Estados Unidos
madeiramadeira;MadeiraMadeira;5eb22a84a7e8c4bce173f41d;Financas, Controladoria, Auditoria e Analise de Investimentos;MBA Gestao Financeira Controladoria e Auditoria;Financas, Controladoria, Auditoria e Analise de Investimentos;MBA Gestao Financeira Controladoria e Auditoria;2007;2009;;;;;;
madeiramadeira;MadeiraMadeira;5eb22a84a7e8c4bce173f41d;gestão humana;MBA em Desenvolvimento Humano de Gestores;gestão humana;MBA em Desenvolvimento Humano de Gestores;2012;2014;Fundação Getulio Vargas;Fundação Getúlio Vargas;-23.199445;-45.8811161;Av. Dep. Benedito Matarazzo, 9403 - Jardim Oswaldo Cruz, São José dos Campos - SP, 12215-900 - Jardim Oswaldo Cruz, São José dos Campos - SP, 12215-900, Brasil;R429+6H Jardim Oswaldo Cruz, São José dos Campos - SP
madeiramadeira;MadeiraMadeira;5eb22a84a7e8c4bce173f41d;Business Administration and Management, General;Bachelor of Business Administration (B.B.A.);Administração e Gerenciamento de Negócios, Geral;Bacharel em Administração de Empresas (BBA);2002;2005;Universidade Tuiuti do Paraná;Universidade Tuiuti do Paraná;-25.4243418;-49.320452;Rua Sydnei Antonio Rangel Santos, 238 - Santo Inacio, Curitiba - PR, 82010-330, Brasil;HMGH+7R Santo Inacio - Santa Felicidade, Curitiba - PR
madeiramadeira;MadeiraMadeira;5eb22a87a7e8c4bce173f41f;Administração de Empresas;Pós Graduação;Administração de Empresas;Pós Graduação;2010;2012;FGV;ISAE Escola de Negócios;-25.4375869;-49.2697299;Av. Visc. de Guarapuava, 2943 - Centro, Curitiba - PR, 80010-100, Brasil;HP6J+X4 Centro - Matriz, Curitiba - PR
madeiramadeira;MadeiraMadeira;5eb22a87a7e8c4bce173f41f;Logística;;Logistica;;2008;2009;UNIP - Universidade Paulista;Unip Universidade Paulista;-25.4391315;-49.2853188;Alameda Dom Pedro II, 432 - Batel, Curitiba - PR, 80420-060, Brasil;HP67+8V Batel - Matriz, Curitiba - PR
madeiramadeira;MadeiraMadeira;5eb22a8ca7e8c4bce173f421;International Business/Trade/Commerce;Bachelor's Degree;Negócios / Comércio / Comércio Internacional;Diploma de bacharel;1994;1999;Universidade Federal do Paraná;Universidade Federal do Paraná;-25.4269081;-49.2617658;Rua XV de Novembro, 1299 - Centro, Curitiba - PR, 80060-000, Brasil;HPFQ+67 Curitiba, PR
madeiramadeira;MadeiraMadeira;5eb22a8ca7e8c4bce173f421;Financial;MBA;Financeiro;MBA;2006;2008;Fundação Getúlio Vargas;Fundação Getúlio Vargas;-23.199445;-45.8811161;Av. Dep. Benedito Matarazzo, 9403 - Jardim Oswaldo Cruz, São José dos Campos - SP, 12215-900 - Jardim Oswaldo Cruz, São José dos Campos - SP, 12215-900, Brasil;R429+6H Jardim Oswaldo Cruz, São José dos Campos - SP
madeiramadeira;MadeiraMadeira;5eb22a8ca7e8c4bce173f421;Accounting and Finance;Bachelor's Degree;Contabilidade e Finança;Diploma de bacharel;2000;2004;Universidade Federal do Paraná;Universidade Federal do Paraná;-25.4269081;-49.2617658;Rua XV de Novembro, 1299 - Centro, Curitiba - PR, 80060-000, Brasil;HPFQ+67 Curitiba, PR
madeiramadeira;MadeiraMadeira;5eb22a8ca7e8c4bce173f421;Business Administration and Management, General;Master of Business Administration (M.B.A.);Administração e Gerenciamento de Negócios, Geral;Master of Business Administration (MBA);2015;2016;Stetson University;Stetson University;29.0349641;-81.3032406;421 N Woodland Blvd, DeLand, FL 32723, Estados Unidos;2MMW+XP DeLand, Florida, Estados Unidos
madeiramadeira;MadeiraMadeira;5eb22a90a7e8c4bce173f423;Business and Entrepreneurship;MBA;Negócios e Empreendedorismo;MBA;1993;1995;Harvard Business School;Harvard Business School;42.3655147;-71.1221412;Boston, MA 02163, Estados Unidos;9V8H+64 Boston, Massachusetts, Estados Unidos
madeiramadeira;MadeiraMadeira;5eb22a90a7e8c4bce173f423;Computer Science;BA;Ciência da Computação;BA;1987;1991;Harvard University;Universidade Harvard;42.3770029;-71.11666009999999;Cambridge, MA, Estados Unidos;9VGM+R8 Cambridge, Massachusetts, Estados Unidos
made-in-natural;Made in Natural;5eb22a94a7e8c4bce173f427;;High School;;Colegial;2000;2003;Escola Mobile;Escola Móbile;-23.5986819;-46.66920229999999;R. Araguari, 167 - Vila Uberabinha, São Paulo - SP, 04514-040, Brasil;C82J+G8 Vila Uberabinha - Moema, São Paulo - SP
made-in-natural;Made in Natural;5eb22a94a7e8c4bce173f427;Relações Internacionais;Bachelor's degree;Relações Internacionais;diploma de bacharel;2003;2006;Fundação Armando Álvares Penteado;FAAP - Fundação Armando Alvares Penteado;-23.5450358;-46.66294389999999;R. Alagoas, 903 - Higienópolis, São Paulo - SP, 01242-902, Brasil;F83P+XR Higienópolis - Consolacao, São Paulo - SP
made-in-natural;Made in Natural;5eb22a94a7e8c4bce173f427;;High School;;Colegial;2001;2002;Kavanagh College - New Zealand;Kavanagh College;-45.874002;170.4959291;340 Rattray Street, Dunedin 9016, Nova Zelândia;4FGW+99 Dunedin, Otago, Nova Zelândia
made-in-natural;Made in Natural;5eb22a94a7e8c4bce173f427;Ciências Econômicas;Bachelor's degree;Ciências Econômicas;diploma de bacharel;2006;2011;Pontifícia Universidade Católica de São Paulo;PUC-SP - Campus Monte Alegre (Perdizes);-23.5379201;-46.671058;R. Monte Alegre, 984 - Perdizes, São Paulo - SP, 05014-901, Brasil;F86H+RH Perdizes, São Paulo - SP
mad-mimic-interactive;Mad Mimic Interactive;5eb22a96a7e8c4bce173f42b;Gestão Empresarial;Master of Business Administration (MBA);Gestão Empresarial;Master of Business Administration (MBA);2014;2015;Fundação Getulio Vargas;Fundação Getúlio Vargas;-23.199445;-45.8811161;Av. Dep. Benedito Matarazzo, 9403 - Jardim Oswaldo Cruz, São José dos Campos - SP, 12215-900 - Jardim Oswaldo Cruz, São José dos Campos - SP, 12215-900, Brasil;R429+6H Jardim Oswaldo Cruz, São José dos Campos - SP
mad-mimic-interactive;Mad Mimic Interactive;5eb22a96a7e8c4bce173f42b;Design de Games;Bacharelado;Design de jogos;Bacharelado;2007;2011;Universidade Anhembi Morumbi;Universidade Anhembi Morumbi - Câmpus Vila Olímpia;-23.6000977;-46.6769674;R. Casa do Ator, 275 - Vila Olímpia, São Paulo - SP, 04546-001, Brasil;98XF+X6 Vila Olímpia - Itaim Bibi, São Paulo - SP
luztr;Luztr;5eb22a99a7e8c4bce173f42f;Économie internationale;Master's degree;Economia internacional;Mestrado;1991;1995;European Business School;EBS Paris - European Business School;48.851176;2.288559;10 Rue Sextius Michel, 75015 Paris, França;V72Q+FC Paris, França
lunix-inteligência-em-energia;Lunix Inteligência em Energia;5eb22a9ca7e8c4bce173f433;Business;Build Program;O negócio;Programa de Compilação;2018;;Babson College;Babson College;42.2964421;-71.2657077;231 Forest St, Babson Park, MA 02457, Estados Unidos;7PWM+HP Babson Park, Wellesley, MA, Estados Unidos
lunix-inteligência-em-energia;Lunix Inteligência em Energia;5eb22a9ca7e8c4bce173f433;;Engenharia de Controle e Automação;;Engenharia de Controle e Automação;2012;2017;Universidade Federal de Santa Maria;Universidade Federal de Santa Maria - UFSM;-29.7215493;-53.71837069999999;Av. Roraima nº 1000 Cidade Universitária Bairro - Camobi, Santa Maria - RS, 97105-900, Brasil;77HJ+9M Camobi - Pains, Santa Maria - RS
lunix-inteligência-em-energia;Lunix Inteligência em Energia;5eb22a9ca7e8c4bce173f433;;Técnico em Mecatrônica;;Técnico em Mecatrônica;2009;2013;Colégio Evangelico Panambi;Colégio Evangélico Panambi;-28.2943304;-53.5014076;Rua Alfredo Brenner, 320 - Centro, Panambi - RS, 98280-000, Brasil;PF4X+7C Centro, Panambi - RS
lunix-inteligência-em-energia;Lunix Inteligência em Energia;5eb22a9ea7e8c4bce173f435;Control and Automation Engineering;Bacharelado;Engenharia de Controle e Automação;Bacharelado;2016;2019;Universidade Federal de Santa Maria;Universidade Federal de Santa Maria - UFSM;-29.7215493;-53.71837069999999;Av. Roraima nº 1000 Cidade Universitária Bairro - Camobi, Santa Maria - RS, 97105-900, Brasil;77HJ+9M Camobi - Pains, Santa Maria - RS
lunix-inteligência-em-energia;Lunix Inteligência em Energia;5eb22a9ea7e8c4bce173f435;Marketing;;Marketing;;2020;2022;Universidade do Vale do Rio dos Sinos;Universidade do Vale do Rio dos Sinos - Campus São Leopoldo;-29.7955145;-51.1521175;Av. Unisinos, 950 - Cristo Rei, São Leopoldo - RS, 93022-750, Brasil;6R3X+Q5 Cristo Rei, São Leopoldo - RS
lunix-inteligência-em-energia;Lunix Inteligência em Energia;5eb22a9ea7e8c4bce173f435;Babson Build Entrepreneurship Program;;Babson Build Entrepreneurship Program;;2018;2018;Babson College;Babson College;42.2964421;-71.2657077;231 Forest St, Babson Park, MA 02457, Estados Unidos;7PWM+HP Babson Park, Wellesley, MA, Estados Unidos
lunes;Lunes;5eb22a9fa7e8c4bce173f439;;;;;;;Universidade Paulista;Unip Universidade Paulista;-25.4391315;-49.2853188;Alameda Dom Pedro II, 432 - Batel, Curitiba - PR, 80420-060, Brasil;HP67+8V Batel - Matriz, Curitiba - PR
lunes;Lunes;5eb22a9fa7e8c4bce173f439;;Arquitetura e Urbanismo;;Arquitetura e Urbanismo;;;Universidade Paulista;Unip Universidade Paulista;-25.4391315;-49.2853188;Alameda Dom Pedro II, 432 - Batel, Curitiba - PR, 80420-060, Brasil;HP67+8V Batel - Matriz, Curitiba - PR
lumiun;Lumiun;5eb22aa2a7e8c4bce173f43d;Informática;Bacharel em Sistemas de Informações;Informática;Bacharel em Sistemas de Informações;2006;2011;Universidade Regional do Noroeste do Estado do Rio Grande do Sul;Universidade Regional do Noroeste do Estado do rio Grande do Sul - Campus Três Passos;-27.4556435;-53.9345368;Ricardo Rücker - Centro, Três Passos - RS, 98600-000, Brasil;G3V8+P5 Centro, Três Passos - RS
lumiun;Lumiun;5eb22aa5a7e8c4bce173f43f;HBX Entrepreneurship Essentials;;HBX Entrepreneurship Essentials;;2017;2017;Harvard Business School;Harvard Business School;42.3655147;-71.1221412;Boston, MA 02163, Estados Unidos;9V8H+64 Boston, Massachusetts, Estados Unidos
lumiun;Lumiun;5eb22aa5a7e8c4bce173f43f;Gestão Empresarial;MBA;Gestão Empresarial;MBA;2013;2015;Fundação Getulio Vargas;Fundação Getúlio Vargas;-23.199445;-45.8811161;Av. Dep. Benedito Matarazzo, 9403 - Jardim Oswaldo Cruz, São José dos Campos - SP, 12215-900 - Jardim Oswaldo Cruz, São José dos Campos - SP, 12215-900, Brasil;R429+6H Jardim Oswaldo Cruz, São José dos Campos - SP
lumiun;Lumiun;5eb22aa5a7e8c4bce173f43f;Informática;Bacharelado;Informática;Bacharelado;2000;2006;Universidade Regional do Noroeste do Estado do Rio Grande do Sul;Universidade Regional do Noroeste do Estado do rio Grande do Sul - Campus Três Passos;-27.4556435;-53.9345368;Ricardo Rücker - Centro, Três Passos - RS, 98600-000, Brasil;G3V8+P5 Centro, Três Passos - RS
lumiun;Lumiun;5eb22aa5a7e8c4bce173f43f;Redes de Computadores;Especialização;Redes de Computadores;Especialização;2007;2009;Universidade Federal do Rio Grande do Sul;UFRGS;-30.0332408;-51.2207273;Av. Paulo Gama, 110 Secretaria de Comunicação Social - 8º andar - Reitoria - Farroupilha, Porto Alegre - RS, 90040-060, Brasil;XQ8H+PP Farroupilha, Porto Alegre - RS
loud-voice-services;Loud Voice Services;5eb22aa8a7e8c4bce173f447;Sistemas de Informação;Bacharel;Sistemas de Informação;Bacharel;1997;2003;Centro Universitário da Cidade;Centro Universitário - UNIFAESP;-25.5112893;-49.3267226;R. Pedro Gusso, 4054 - Cidade Industrial De Curitiba, Curitiba - PR, 81020-490, Brasil;FMQF+F8 Cidade Industrial De Curitiba - Cidade Industrial de Curitiba, Curitiba - PR
loud-voice-services;Loud Voice Services;5eb22aa9a7e8c4bce173f449;Gestão de Projetos de TI;Gestão da Tecnologia da Informação;Gestão de Projetos de TI;Gestão da Tecnologia da Informação;;;Universidade Paulista;Unip Universidade Paulista;-25.4391315;-49.2853188;Alameda Dom Pedro II, 432 - Batel, Curitiba - PR, 80420-060, Brasil;HP67+8V Batel - Matriz, Curitiba - PR
loud-voice-services;Loud Voice Services;5eb22aafa7e8c4bce173f44b;;Pós Graduação em Negócios Imobiliários;;Pós Graduação em Negócios Imobiliários;1993;1994;Fundação Armando Alvares Penteado;FAAP - Fundação Armando Alvares Penteado;-23.5450358;-46.66294389999999;R. Alagoas, 903 - Higienópolis, São Paulo - SP, 01242-902, Brasil;F83P+XR Higienópolis - Consolacao, São Paulo - SP
loud-voice-services;Loud Voice Services;5eb22aafa7e8c4bce173f44b;Finance, General;Master of Business Administration (MBA);Finanças, Geral;Master of Business Administration (MBA);1994;1996;IBMEC - SP;Ibmec São Paulo;-23.5578111;-46.6623744;Alameda Santos, 2356 - Cerqueira César, São Paulo - SP, 01419-002, Brasil;C8RQ+V3 Cerqueira César - Jardim Paulista, São Paulo - SP
loud-voice-services;Loud Voice Services;5eb22aafa7e8c4bce173f44b;Eletronica;Eletronica;Eletronica;Eletronica;1982;1986;Liceu de Artes e Ofícios de SP;Centro Cultural do Liceu de Artes e Ofícios de São Paulo;-23.5394239;-46.6290736;R. Cantareira, 1331 - Centro Histórico de São Paulo, São Paulo - SP, 01103-201, Brasil;F96C+69 Centro Histórico de São Paulo - Se, São Paulo - SP
loud-voice-services;Loud Voice Services;5eb22aafa7e8c4bce173f44b;;Engenheiro de Produção;;Engenheiro de Produção;1987;1992;Universidade Paulista;Unip Universidade Paulista;-25.4391315;-49.2853188;Alameda Dom Pedro II, 432 - Batel, Curitiba - PR, 80420-060, Brasil;HP67+8V Batel - Matriz, Curitiba - PR
loud-voice-services;Loud Voice Services;5eb22aafa7e8c4bce173f44b;Real State;Master of Business Administration (MBA);Estado Real;Master of Business Administration (MBA);1998;2000;Universidade de São Paulo / USP;Universidade de São Paulo;-23.5613991;-46.7307891;Butanta, São Paulo - SP, Brasil;C7Q9+CM São Paulo, SP
loud-voice-services;Loud Voice Services;5eb22aafa7e8c4bce173f44b;;Conselheiro;;Conselheiro;2013;2013;IBGC;Instituto Brasileiro Governanca Corporativa - IBGC;-23.6087752;-46.6971822;Av. das Nações Unidas, 12551 - Cidade Monções, São Paulo - SP, 04578-903, Brasil;98R3+F4 Cidade Monções - Itaim Bibi, São Paulo - SP
loud-voice-services;Loud Voice Services;5eb22ab5a7e8c4bce173f44d;Pedagogia;Incompleto;Pedagogia;Incompleto;2005;2007;Universidade de São Paulo / USP;Universidade de São Paulo;-23.5613991;-46.7307891;Butanta, São Paulo - SP, Brasil;C7Q9+CM São Paulo, SP
loud-voice-services;Loud Voice Services;5eb22ab5a7e8c4bce173f44d;Matemática;Licenciatura;Matemática;Bacharel;2007;2008;Universidade de São Paulo / USP;Universidade de São Paulo;-23.5613991;-46.7307891;Butanta, São Paulo - SP, Brasil;C7Q9+CM São Paulo, SP
loud-voice-services;Loud Voice Services;5eb22ab5a7e8c4bce173f44d;Análise de Sistemas;Tecnólogo;Análise de Sistemas;Tecnólogo;2009;2011;IFSP - Instituto Federal de Educação, Ciência e Tecnologia de São Paulo;Instituto Federal de Educação, Ciência e Tecnologia de São Paulo, Campus Registro;-24.5331916;-47.86914789999999;Registro - SP, 11900-000, Brasil;F48J+P8 Registro, SP
loud-voice-services;Loud Voice Services;5eb22ab6a7e8c4bce173f44f;Administração;Bacharel em Administração de empresas;Administração;Bacharel em Administração de empresas;2006;2010;Centro Universitário Anhangüera;Anhanguera;-25.4366038;-49.2646399;Av. Sete de Setembro, 581 - Centro, Curitiba - PR, 80230-010, Brasil;HP7P+94 Centro - Matriz, Curitiba - PR
loud-voice-services;Loud Voice Services;5eb22ab6a7e8c4bce173f44f;;Gestão Estatégica Economica em Negócios;;Gestão Estatégica Economica em Negócios;2015;2017;Fundação Getulio Vargas;Fundação Getúlio Vargas;-23.199445;-45.8811161;Av. Dep. Benedito Matarazzo, 9403 - Jardim Oswaldo Cruz, São José dos Campos - SP, 12215-900 - Jardim Oswaldo Cruz, São José dos Campos - SP, 12215-900, Brasil;R429+6H Jardim Oswaldo Cruz, São José dos Campos - SP
loucas-por-descontos-crazy-for-discounts;Loucas por Descontos;5eb22ab7a7e8c4bce173f453;Computer Science;Bachelor of Science (BS);Ciência da Computação;Bacharel em Ciências (BS);2003;2006;Universidade Paulista;Unip Universidade Paulista;-25.4391315;-49.2853188;Alameda Dom Pedro II, 432 - Batel, Curitiba - PR, 80420-060, Brasil;HP67+8V Batel - Matriz, Curitiba - PR
looqbox;Looqbox;5eb22abca7e8c4bce173f45f;Physics;Graduation;Física;Graduação;1999;2002;;;;;;
looqbox;Looqbox;5eb22abca7e8c4bce173f45f;Executive in Finance;MBA;Executivo em Finanças;MBA;2006;2008;;;;;;
looqbox;Looqbox;5eb22abca7e8c4bce173f45f;Physics;Master;Física;mestre;2003;2004;;;;;;
looqbox;Looqbox;5eb22abca7e8c4bce173f45f;Executive;MBA;Executivo;MBA;2010;2012;Insper;Insper Instituto de Ensino e Pesquisa;-23.5983435;-46.6765132;R. Quatá, 300 - Vila Olímpia, São Paulo - SP, 04546-042, Brasil;C82F+M9 Vila Olímpia - Itaim Bibi, São Paulo - SP
looqbox;Looqbox;5eb22ac0a7e8c4bce173f461;Business Administration;Graduation;Administração de Empresas;Graduação;2011;2015;Insper;Insper Instituto de Ensino e Pesquisa;-23.5983435;-46.6765132;R. Quatá, 300 - Vila Olímpia, São Paulo - SP, 04546-042, Brasil;C82F+M9 Vila Olímpia - Itaim Bibi, São Paulo - SP
looqbox;Looqbox;5eb22ac0a7e8c4bce173f461;Betriebswirtschaftslehre - Business Administration;Bachelor of Business Administration (B.B.A.);Administração de Empresas - Administração de Empresas;Bacharel em Administração de Empresas (BBA);2013;2014;Universität Passau;Universidade de Passau;48.5677779;13.4527974;Innstraße 41, 94032 Passau, Alemanha;HF93+44 Passau, Alemanha
loopkey;LoopKey;5eb22ac3a7e8c4bce173f465;;;;;2006;2009;Colégio Galois;Colégio Galois;-15.8056988;-47.8795649;SGAS II SGAS 601 - Asa Sul, Brasília - DF, 70200-610, Brasil;54VC+P5 Asa Sul - Brasília, DF
